author,author_sex,author_work_count,rating_count,log_author_work_count,bins
keith kekic,male,5,7.0,0.6989700043360189,newbie
keith laumer,male,286,57.5,2.456366033129043,legendary
keith lowe,male,10,1822.0,1.0,newbie
keith r.a. decandido,male,204,2566.6666666666665,2.3096301674258988,legendary
keith richards,male,83,79757.0,1.919078092376074,experienced
keith roberts,male,119,3015.0,2.0755469613925306,legendary
keith taylor,male,37,695.0,1.568201724066995,experienced
keith waterhouse,male,63,913.0,1.7993405494535817,experienced
kele moon,female,24,3163.5,1.380211241711606,budding
kelley armstrong,female,237,30884.2,2.374748346010104,legendary
kelley york,female,16,1745.5,1.2041199826559248,budding
kelli ireland,female,48,122.0,1.6812412373755872,experienced
kelli mccracken,female,16,2543.0,1.2041199826559248,budding
kelli sullivan,female,4,258.0,0.6020599913279624,newbie
kelly barnhill,female,44,17942.0,1.6434526764861874,experienced
kelly bingham,female,6,3529.0,0.7781512503836436,newbie
kelly braffet,female,11,3223.0,1.0413926851582251,budding
kelly corrigan,female,5,29822.0,0.6989700043360189,newbie
kelly creagh,female,8,12617.666666666666,0.9030899869919435,newbie
kelly easton,female,12,385.0,1.0791812460476249,budding
kelly elliott,female,61,27494.0,1.7853298350107671,experienced
kelly gay,female,13,5668.0,1.1139433523068367,budding
kelly harper,female,43,353.0,1.6334684555795864,experienced
kelly hunter,female,190,405.0,2.278753600952829,legendary
kelly keaton,female,7,8283.666666666666,0.8450980400142568,newbie
kelly link,female,183,8526.0,2.2624510897304293,legendary
kelly mcclymer,female,53,718.0,1.724275869600789,experienced
kelly mcgonigal,female,12,25603.0,1.0791812460476249,budding
kelly meding,female,28,3671.5,1.4471580313422192,budding
kelly oram,female,28,9799.166666666666,1.4471580313422192,budding
kelly rimmer,female,14,33534.0,1.146128035678238,budding
kelly sheehy degroot,female,6,38.0,0.7781512503836436,newbie
kelly st. clare,female,34,7049.0,1.5314789170422551,experienced
kelly sue deconnick,female,172,8230.5,2.2355284469075487,legendary
kelly williams brown,female,3,11548.0,0.47712125471966244,newbie
kelsey browning,female,30,222.0,1.4771212547196624,budding
kelsey miller,female,6,7600.0,0.7781512503836436,newbie
kelsey sutton,female,6,1622.5,0.7781512503836436,newbie
kemal tahir,male,58,1269.0,1.7634279935629373,experienced
ken akamatsu,male,381,2766.5,2.5809249756756194,legendary
ken bruen,male,102,978.25,2.0086001717619175,legendary
ken dryden,male,14,5420.0,1.146128035678238,budding
ken grimwood,male,7,28374.0,0.8450980400142568,newbie
ken ham,male,138,497.0,2.1398790864012365,legendary
ken kesey,male,40,318070.5,1.6020599913279623,experienced
ken mooney,male,13,131.0,1.1139433523068367,budding
ken robinson,male,52,14300.0,1.7160033436347992,experienced
ken scholes,male,76,1394.0,1.8808135922807914,experienced
ken wilber,male,151,1816.0,2.1789769472931693,legendary
kendall kulper,female,7,3174.0,0.8450980400142568,newbie
kendall mckenna,female,17,1886.6666666666667,1.2304489213782739,budding
kendall ryan,female,95,17220.333333333332,1.9777236052888478,experienced
kendare blake,female,32,46887.8,1.505149978319906,experienced
kendra elliot,female,27,27220.0,1.4313637641589874,budding
kenji yoshino,male,7,126.0,0.8450980400142568,newbie
kennedy fox,female,38,1942.5,1.5797835966168101,experienced
kennedy ryan,female,30,5231.0,1.4771212547196624,budding
kenneth a. kitchen,male,22,160.0,1.3424226808222062,budding
kenneth branagh,male,48,180878.0,1.6812412373755872,experienced
kenneth c. flint,male,25,100.0,1.3979400086720377,budding
kenneth c. haugk,male,20,315.0,1.3010299956639813,budding
kenneth c. johnson,male,8,379.0,0.9030899869919435,newbie
kenneth cook,male,21,1751.0,1.3222192947339193,budding
kenneth eade,male,40,296.3333333333333,1.6020599913279623,experienced
kenneth grahame,male,351,172797.0,2.545307116465824,legendary
kenneth h. blanchard,male,306,49830.5,2.48572142648158,legendary
kenneth l. gentry jr.,male,41,139.0,1.6127838567197355,experienced
kenneth oppel,male,53,9426.777777777777,1.724275869600789,experienced
kenneth patchen,male,65,556.0,1.8129133566428555,experienced
kenneth roberts,male,80,1723.3333333333333,1.9030899869919435,experienced
kenneth williams,male,48,409.0,1.6812412373755872,experienced
kent haruf,male,13,32047.6,1.1139433523068367,budding
kent nerburn,male,30,2186.5,1.4771212547196624,budding
kentaro miura,male,222,5061.875,2.346352974450639,legendary
kentaro yabuki,male,114,14940.0,2.0569048513364727,legendary
ker dukey,female,56,4088.0,1.7481880270062005,experienced
keri arthur,female,70,8475.09090909091,1.845098040014257,experienced
keri hulme,female,14,19360.0,1.146128035678238,budding
keri lake,female,36,4571.0,1.5563025007672873,experienced
keri smith,female,54,5499.0,1.7323937598229686,experienced
kermit roosevelt iii,male,11,326.0,1.0413926851582251,budding
kerrelyn sparks,female,27,12616.615384615385,1.4313637641589874,budding
kerri maniscalco,female,11,28982.0,1.0413926851582251,budding
kerry anne king,female,9,27048.0,0.9542425094393249,newbie
kerry cohen,female,18,9977.0,1.255272505103306,budding
kerry drewery,female,9,2141.0,0.9542425094393249,newbie
kerry heavens,female,11,1478.0,1.0413926851582251,budding
kerry mcginnis,female,16,154.0,1.2041199826559248,budding
kerry nietz,male,27,448.0,1.4313637641589874,budding
kerry patterson,male,40,30231.0,1.6020599913279623,experienced
kerstin ekman,female,43,348.0,1.6334684555795864,experienced
kerstin gier,female,47,33303.666666666664,1.6720978579357175,experienced
kevin a. kuhn,male,3,578.0,0.47712125471966244,newbie
kevin alan milne,male,14,1202.0,1.146128035678238,budding
kevin b. macdonald,male,21,417.0,1.3222192947339193,budding
kevin barry,male,52,2899.5,1.7160033436347992,experienced
kevin brockmeier,male,37,7110.5,1.568201724066995,experienced
kevin brooks,male,55,5143.0,1.7403626894942439,experienced
kevin crossley-holland,male,162,2902.3333333333335,2.2095150145426308,legendary
kevin cullen,male,13,1799.0,1.1139433523068367,budding
kevin d. mitnick,male,17,19701.0,1.2304489213782739,budding
kevin eastman,male,514,370.0,2.710963118995276,legendary
kevin g. boyle,male,5,2461.0,0.6989700043360189,newbie
kevin hearne,male,66,48396.166666666664,1.8195439355418688,experienced
kevin henkes,male,85,11619.25,1.9294189257142926,experienced
kevin j. anderson,male,540,2146.95,2.7323937598229686,legendary
kevin j. howard,male,4,66.0,0.6020599913279624,newbie
kevin kwan,male,8,187336.66666666666,0.9030899869919435,newbie
kevin l. donihe,male,40,161.0,1.6020599913279623,experienced
kevin leman,male,150,2442.6666666666665,2.1760912590556813,legendary
kevin lewis,male,9,404.0,0.9542425094393249,newbie
kevin malarkey,male,4,10507.0,0.6020599913279624,newbie
kevin patterson,male,18,302.0,1.255272505103306,budding
kevin postupack,male,12,18.0,1.0791812460476249,budding
kevin poulsen,male,2,7127.0,0.3010299956639812,newbie
kevin powers,male,9,22995.0,0.9542425094393249,newbie
kevin smith,male,158,5129.0,2.1986570869544226,legendary
kevin sylvester,male,34,348.0,1.5314789170422551,experienced
kevin trudeau,male,28,392.0,1.4471580313422192,budding
kevin wilson,male,6,13553.0,0.7781512503836436,newbie
khadija mastoor,female,10,792.0,1.0,newbie
khaled al khamissi,male,5,9448.5,0.6989700043360189,newbie
khaled hosseini,male,25,813396.4,1.3979400086720377,budding
khaled khalifa,male,6,1966.0,0.7781512503836436,newbie
khushwant singh,male,192,12200.5,2.2833012287035497,legendary
ki longfellow,female,15,1801.1666666666667,1.1760912590556813,budding
kia carrington-russell,female,21,195.0,1.3222192947339193,budding
kien nguyen,male,5,2076.0,0.6989700043360189,newbie
kiera cass,female,37,123735.72222222222,1.568201724066995,experienced
kieran scott,female,28,1600.0,1.4471580313422192,budding
kieron gillen,male,862,26003.0,2.9355072658247128,legendary
kiersten white,female,59,24384.5,1.7708520116421442,experienced
kij johnson,female,111,933.0,2.0453229787866576,legendary
kiki swinson,female,67,2907.5,1.8260748027008264,experienced
kim alan,female,8,912.0,0.9030899869919435,newbie
kim barnes,female,19,1387.5,1.2787536009528289,budding
kim carpenter,female,7,25159.0,0.8450980400142568,newbie
kim cooper,female,34,2060.0,1.5314789170422551,experienced
kim cormack,female,11,69.0,1.0413926851582251,budding
kim culbertson,female,7,3862.5,0.8450980400142568,newbie
kim dare,female,153,698.0,2.184691430817599,legendary
kim fielding,female,102,2320.0,2.0086001717619175,legendary
kim gordon,female,28,21880.0,1.4471580313422192,budding
kim gruenenfelder,female,8,9443.5,0.9030899869919435,newbie
kim harrington,female,13,3419.0,1.1139433523068367,budding
kim harrison,female,62,38341.470588235294,1.792391689498254,experienced
kim holden,female,8,13558.25,0.9030899869919435,newbie
kim jones,female,89,7073.0,1.9493900066449128,experienced
kim liggett,female,9,10063.5,0.9542425094393249,newbie
kim newman,male,249,6210.0,2.3961993470957363,legendary
kim richardson,female,66,4263.5,1.8195439355418688,experienced
kim stanley robinson,male,63,30356.6,1.7993405494535817,experienced
kim vogel sawyer,female,69,2900.3333333333335,1.8388490907372552,experienced
kim wilkins,female,49,959.0,1.6901960800285136,experienced
kim woodburn,female,5,1214.0,0.6989700043360189,newbie
kimberla lawson roby,female,31,3633.0,1.4913616938342726,budding
kimberley chambers,female,30,1896.5,1.4771212547196624,budding
kimberley freeman,female,15,12046.0,1.1760912590556813,budding
kimberly belle,female,13,20998.0,1.1139433523068367,budding
kimberly brubaker bradley,female,21,25474.333333333332,1.3222192947339193,budding
kimberly cutter,female,2,2196.0,0.3010299956639812,newbie
kimberly derting,female,24,28185.0,1.380211241711606,budding
kimberly joy villanueva,female,5,2878.0,0.6989700043360189,newbie
kimberly kaye terry,female,37,603.0,1.568201724066995,experienced
kimberly lang,female,93,252.66666666666666,1.968482948553935,experienced
kimberly lauren,female,7,17194.333333333332,0.8450980400142568,newbie
kimberly mccreight,female,11,75444.5,1.0413926851582251,budding
kimberly newton fusco,female,6,1529.5,0.7781512503836436,newbie
kimberly pauley,female,5,6490.0,0.6989700043360189,newbie
kimberly rae miller,female,3,32748.0,0.47712125471966244,newbie
kimberly snyder,female,21,2549.0,1.3222192947339193,budding
kingsley amis,male,129,13715.5,2.110589710299249,legendary
kinky friedman,male,54,862.0,1.7323937598229686,experienced
kinley macgregor,female,22,4955.285714285715,1.3424226808222062,budding
kip s. thorne,male,17,4099.0,1.2304489213782739,budding
kir bulychev,male,327,804.0,2.514547752660286,legendary
kira adams,female,20,198.57142857142858,1.3010299956639813,budding
kira salak,female,10,620.0,1.0,newbie
kiran desai,female,7,25882.5,0.8450980400142568,newbie
kiran nagarkar,male,14,1149.0,1.146128035678238,budding
kirby crow,female,20,3417.0,1.3010299956639813,budding
kirin narayan,female,12,86.0,1.0791812460476249,budding
kirk cameron,male,35,815.0,1.5440680443502757,experienced
kirk douglas,male,17,201.0,1.2304489213782739,budding
kirkpatrick hill,female,10,607.0,1.0,newbie
kirsten bakis,female,3,2386.0,0.47712125471966244,newbie
kirsten boie,female,171,2652.0,2.2329961103921536,legendary
kirsten fullmer,female,11,1182.5,1.0413926851582251,budding
kirsten miller,female,27,4685.5,1.4313637641589874,budding
kirstin cronn-mills,female,11,3474.5,1.0413926851582251,budding
kirsty dallas,female,25,591.0,1.3979400086720377,budding
kirsty logan,female,61,6172.0,1.7853298350107671,experienced
kirsty manning,female,4,388.0,0.6020599913279624,newbie
kirsty mckay,female,10,3168.0,1.0,newbie
kirsty moseley,female,22,18047.666666666668,1.3424226808222062,budding
kirsty murray,female,25,215.0,1.3979400086720377,budding
kit berry,female,11,433.0,1.0413926851582251,budding
kit pearson,female,22,2079.0,1.3424226808222062,budding
kitty fitzgerald,female,17,727.0,1.2304489213782739,budding
kitty french,female,30,17552.666666666668,1.4771212547196624,budding
kitty thomas,female,27,5685.2,1.4313637641589874,budding
kiyohiko azuma,male,33,3462.75,1.5185139398778875,experienced
kjartan poskitt,male,87,475.0,1.9395192526186185,experienced
kjersti annesdatter skomsvold,female,12,2812.0,1.0791812460476249,budding
kjetil johnsen,male,36,93.33333333333333,1.5563025007672873,experienced
klaus kordon,male,77,168.0,1.8864907251724818,experienced
klaus mann,male,91,3494.0,1.9590413923210936,experienced
klaus rifbjerg,male,211,1228.0,2.3242824552976926,legendary
klaus-peter wolf,male,127,67.0,2.103803720955957,legendary
kluun,male,18,6855.0,1.255272505103306,budding
knud holmboe,male,2,204.0,0.3010299956639812,newbie
knut hamsun,male,238,11307.0,2.376576957056512,legendary
kody keplinger,female,13,101257.5,1.1139433523068367,budding
koge-donbo*,female,58,2866.5,1.7634279935629373,experienced
kohei horikoshi,male,65,42235.0,1.8129133566428555,experienced
kohta hirano,male,37,14281.0,1.568201724066995,experienced
konstantine gamsakhurdia,male,30,1429.0,1.4771212547196624,budding
konstantinos theotokis,male,22,322.0,1.3424226808222062,budding
koren zailckas,female,7,14308.0,0.8450980400142568,newbie
kosmas politis,male,13,300.0,1.1139433523068367,budding
kostas karakasis,male,5,772.0,0.6989700043360189,newbie
kou matsuzuki,female,30,6254.0,1.4771212547196624,budding
koushun takami,male,39,52640.0,1.591064607026499,experienced
kozue amano,female,76,971.0,1.8808135922807914,experienced
kozue chiba,female,49,383.0,1.6901960800285136,experienced
kris jenner,female,3,3836.0,0.47712125471966244,newbie
kris pearson,female,41,3754.0,1.6127838567197355,experienced
kris vallotton,male,81,909.6666666666666,1.9084850188786497,experienced
krishan chander,male,70,193.5,1.845098040014257,experienced
krishna dharabasi,male,21,643.0,1.3222192947339193,budding
krista mcgee,female,12,2101.0,1.0791812460476249,budding
krista ritchie,female,27,10950.0,1.4313637641589874,budding
kristan higgins,female,42,16655.8,1.6232492903979006,experienced
kristen ashley,female,112,31078.0,2.0492180226701815,legendary
kristen britain,female,15,16969.6,1.1760912590556813,budding
kristen buckley,female,4,111.0,0.6020599913279624,newbie
kristen callihan,female,26,22938.5,1.414973347970818,budding
kristen heitzmann,female,37,2664.25,1.568201724066995,experienced
kristen iversen,female,7,3071.0,0.8450980400142568,newbie
kristen middleton,female,91,1312.75,1.9590413923210936,experienced
kristen orlando,female,6,1697.0,0.7781512503836436,newbie
kristen painter,female,110,803.0,2.041392685158225,legendary
kristen proby,female,74,24772.6,1.8692317197309762,experienced
kristen schaal,female,2,535.0,0.3010299956639812,newbie
kristen simmons,female,15,12108.75,1.1760912590556813,budding
kristi ann hunter,female,19,3306.4,1.2787536009528289,budding
kristi carlson,female,5,49.0,0.6989700043360189,newbie
kristi cook,female,6,6922.333333333333,0.7781512503836436,newbie
kristiana gregory,female,59,3820.8,1.7708520116421442,experienced
kristie cook,female,76,4782.0,1.8808135922807914,experienced
kristin cashore,female,9,208398.66666666666,0.9542425094393249,newbie
kristin cast,female,65,7190.0,1.8129133566428555,experienced
kristin coley,female,29,2879.0,1.462397997898956,budding
kristin halbrook,female,4,1854.0,0.6020599913279624,newbie
kristin hannah,female,79,132302.6923076923,1.8976270912904414,experienced
kristin harmel,female,27,1959.0,1.4313637641589874,budding
kristin kimball,female,10,14982.0,1.0,newbie
kristin levine,female,5,7154.0,0.6989700043360189,newbie
kristin rockaway,female,5,3651.0,0.6989700043360189,newbie
kristin walker,female,6,9813.0,0.7781512503836436,newbie
